real,approx,threshold,abs_error_percentage,approx paths given
-1.0,-1.0,12.84,-0.0,False
14926.06,15781.87,12.84,5.733663136822453,True
9631.96,10042.41,12.84,4.261334141753088,True
17727.18,17946.71,12.84,1.2383808366587288,True
9096.04,9499.93,13.11,4.440283903764708,True
-1.0,-1.0,13.11,-0.0,False
17517.65,17724.07,12.12,1.178354402559694,True
4861.91,4861.91,12.12,0.0,False
16607.93,16689.71,7.47,0.4924153702478204,True
6926.5,7462.18,10.28,7.733776077383964,True
6068.08,6068.08,10.28,0.0,False
17578.04,17763.7,10.28,1.0562042184452864,True
7610.99,7624.82,10.28,0.1817109206555248,True
6069.93,6069.93,13.62,0.0,False
-1.0,-1.0,7.29,-0.0,False
1368.91,1368.91,8.55,0.0,False
12583.16,12583.16,8.55,0.0,False
-1.0,-1.0,8.55,-0.0,False
2874.62,2874.62,8.55,0.0,False
7402.0,7431.34,10.59,0.39637935693056126,True
13209.19,13436.01,10.59,1.717137841154527,True
9091.96,9091.96,5.49,0.0,False
9340.89,9393.33,5.49,0.56140260724621,True
4737.61,4737.61,10.18,0.0,False
13831.52,13844.42,7.71,0.09326523766006654,True
3239.89,3239.89,7.71,0.0,False
10915.05,11624.27,7.71,6.497634000760429,True
11800.85,11800.85,5.16,0.0,False
-1.0,-1.0,5.67,-0.0,False
15176.31,15362.31,11.91,1.2255943638473383,True
8718.61,9063.42,11.91,3.9548735406217213,True
8445.67,9392.31,11.91,11.20858380685013,True
13420.23,13899.67,11.91,3.572517013493812,True
5093.51,5093.51,10.46,0.0,False
18087.56,18173.44,10.46,0.47480146575877225,True
-1.0,-1.0,10.46,-0.0,False
13301.44,13814.54,10.46,3.8574770851877718,True
6968.83,6968.83,6.38,0.0,False
-1.0,-1.0,6.38,-0.0,False
3997.79,3997.79,9.38,0.0,False
-1.0,-1.0,9.38,-0.0,False
4518.16,4722.08,9.38,4.513341714326188,True
8931.49,9431.44,10.51,5.597610253160455,True
8104.36,8490.17,10.51,4.760523964878169,True
11837.08,12237.4,10.51,3.38191513447573,True
-1.0,-1.0,12.3,-0.0,False
8836.78,9051.79,12.3,2.4331260934412784,True
4304.77,4304.77,12.3,0.0,False
15180.98,15655.3,11.34,3.1244359718542527,True
4253.76,4253.76,11.34,0.0,False
15721.44,18120.2,9.17,15.257889862506236,True
11713.75,12150.23,9.17,3.726219186853054,True
8725.91,8725.91,9.17,0.0,False
-1.0,-1.0,9.17,-0.0,False
10190.97,10190.97,5.42,0.0,False
8851.67,8851.67,5.42,0.0,False
3189.16,3189.16,6.31,0.0,False
9069.05,9069.05,6.31,0.0,False
10158.3,10158.3,6.31,0.0,False
15519.42,15519.42,6.31,0.0,False
15577.02,15577.02,6.63,0.0,False
12608.53,13159.99,6.63,4.373705737306404,True
11116.24,11116.24,6.63,0.0,False
12256.74,12466.37,6.42,1.7103242787233883,True
-1.0,-1.0,6.42,-0.0,False
2357.76,2357.76,8.77,0.0,False
-1.0,-1.0,8.77,-0.0,False
10307.25,10711.97,13.27,3.926556550001206,True
10637.22,10879.62,13.27,2.2787908870926943,True
-1.0,-1.0,9.42,-0.0,False
5196.5,5367.17,10.44,3.2843259886462057,True
23970.76,24422.94,10.44,1.8863815748854034,True
7302.46,7489.46,10.44,2.5607808875365285,True
12397.78,12877.41,14.06,3.8686764888552565,True
8900.31,9600.52,14.06,7.867254061937179,True
12855.7,12855.7,14.06,0.0,False
5457.28,5457.28,14.06,0.0,False
10018.6,10018.6,6.56,0.0,False
11827.01,12429.41,8.59,5.093425980023689,True
15933.79,16227.99,8.59,1.8463905950812636,True
-1.0,-1.0,8.59,-0.0,False
3781.58,3781.58,14.19,0.0,False
8852.21,8852.21,7.85,0.0,False
-1.0,-1.0,7.85,-0.0,False
-1.0,-1.0,7.85,-0.0,False
-1.0,-1.0,6.53,-0.0,False
10879.34,11196.92,6.53,2.9191109019480956,True
12665.92,12665.92,6.83,0.0,False
-1.0,-1.0,6.83,-0.0,False
12519.19,12724.91,6.83,1.6432373020938202,True
4123.15,4123.15,5.8,0.0,False
15519.6,15519.6,7.43,0.0,False
6484.56,6834.42,7.43,5.3952773973870185,True
9170.69,9170.69,7.43,0.0,False
12567.91,12835.75,5.21,2.1311419321112273,True
-1.0,-1.0,5.21,-0.0,False
-1.0,-1.0,5.21,-0.0,False
14164.09,14164.09,5.21,0.0,False
3540.36,3540.36,12.02,0.0,False
12187.33,12469.85,12.02,2.3181451556657646,True
10492.74,10524.08,12.02,0.2986827082344568,True
17512.77,17655.01,12.02,0.8122073207151008,True
5023.52,5023.52,8.26,0.0,False
4715.94,4715.94,14.45,0.0,False
-1.0,-1.0,14.45,-0.0,False
4527.59,4527.59,14.45,0.0,False
-1.0,-1.0,11.53,-0.0,False
6781.14,7073.81,11.53,4.315940977475765,True
11737.35,11737.35,11.07,0.0,False
8384.81,8398.4,11.07,0.16207880679466974,True
-1.0,-1.0,12.26,-0.0,False
-1.0,-1.0,12.26,-0.0,False
4566.86,4566.86,12.26,0.0,False
7623.56,7623.56,11.44,0.0,False
-1.0,-1.0,11.44,-0.0,False
-1.0,-1.0,11.44,-0.0,False
8490.31,8490.31,6.79,0.0,False
5594.91,5618.95,10.29,0.42967625931426895,True
-1.0,-1.0,10.29,-0.0,False
10758.07,11083.47,13.81,3.0247061043477097,True
13346.4,13607.02,13.81,1.9527363184079665,True
2196.83,2196.83,9.83,0.0,False
12956.18,13423.32,9.83,3.605538052111034,True
11743.14,11743.14,9.83,0.0,False
-1.0,-1.0,9.83,-0.0,False
12076.92,12401.75,11.83,2.689675844503399,True
16053.89,16065.34,10.97,0.07132227765358258,True
10966.27,10966.27,10.97,0.0,False
3216.61,3216.61,10.97,0.0,False
3454.6,3454.6,10.97,0.0,False
7126.29,7126.29,5.17,0.0,False
10585.56,10585.56,5.17,0.0,False
4760.28,4760.28,5.31,0.0,False
10582.23,10582.23,5.31,0.0,False
16475.7,16657.96,5.31,1.1062352434190863,True
6389.95,6389.95,8.34,0.0,False
14360.32,14360.32,8.34,0.0,False
10380.92,10380.92,8.34,0.0,False
9941.53,9941.53,8.34,0.0,False
9800.33,9800.33,7.28,0.0,False
10085.36,10666.31,7.28,5.760329824617058,True
3488.1,3488.1,7.12,0.0,False
15056.95,15256.33,7.12,1.3241725581874098,True
1235.96,1235.96,7.48,0.0,False
13752.21,14223.27,7.48,3.425340363476135,True
3085.46,3085.46,11.82,0.0,False
8939.42,8965.18,10.49,0.2881618717992914,True
12965.32,13401.22,14.82,3.3620458268673636,True
12059.07,12805.92,12.54,6.193263659635448,True
3890.62,3890.62,12.54,0.0,False
-1.0,-1.0,9.32,-0.0,False
6172.3,6172.3,6.52,0.0,False
4483.4,4483.4,6.52,0.0,False
9422.39,9422.39,6.52,0.0,False
5996.78,5996.78,13.72,0.0,False
14287.72,14426.76,5.65,0.973143370670764,True
15148.96,15900.88,5.65,4.963509046165546,True
10611.62,10611.62,7.75,0.0,False
4572.75,4572.75,7.75,0.0,False
149.53,149.53,10.46,0.0,False
-1.0,-1.0,10.46,-0.0,False
8270.47,8270.47,7.37,0.0,False
15665.55,16030.11,7.37,2.3271445943487548,True
12846.86,12995.84,7.37,1.1596608042743484,True
9794.13,9794.13,7.37,0.0,False
16526.51,16526.51,7.3,0.0,False
-1.0,-1.0,7.3,-0.0,False
16464.32,16806.54,7.3,2.0785553244834962,True
-1.0,-1.0,7.3,-0.0,False
-1.0,-1.0,13.54,-0.0,False
526.17,526.17,13.54,0.0,False
10607.12,10786.18,13.54,1.6881113817888311,True
6816.94,6816.94,8.46,0.0,False
17769.0,18452.78,14.05,3.8481625302493043,True
12849.47,13528.29,11.82,5.282863806834069,True
8320.0,8320.0,11.82,0.0,False
11514.8,11859.68,11.82,2.9951019557439214,True
5608.08,5608.08,11.82,0.0,False
8057.76,8139.47,13.14,1.0140535334882155,True
12420.84,12620.86,13.14,1.610358075621298,True
15786.5,16275.39,8.28,3.096886580305954,True
6890.75,6890.75,8.28,0.0,False
-1.0,-1.0,8.28,-0.0,False
6891.77,6891.77,8.28,0.0,False
7528.27,7528.27,10.13,0.0,False
14323.88,14558.84,10.13,1.6403376738704942,True
4923.54,4923.54,10.13,0.0,False
9018.09,9043.72,10.13,0.28420652266720775,True
9300.39,9680.16,14.16,4.083377148700221,True
4483.32,4483.32,14.16,0.0,False
12640.31,13259.41,14.16,4.897822917317695,True
-1.0,-1.0,14.16,-0.0,False
3097.73,3097.73,8.83,0.0,False
19093.63,19108.62,9.08,0.07850785837998307,True
19632.78,19632.78,9.08,0.0,False
-1.0,-1.0,9.08,-0.0,False
7913.49,7913.49,9.08,0.0,False
9995.34,10585.7,9.47,5.906352360199859,True
7055.4,7055.4,9.47,0.0,False
3614.31,3614.31,5.28,0.0,False
-1.0,-1.0,8.58,-0.0,False
11207.58,11207.58,8.58,0.0,False
-1.0,-1.0,9.82,-0.0,False
17459.39,17459.39,9.82,0.0,False
9717.32,9792.86,9.82,0.7773748317437409,True
5679.2,5679.2,10.84,0.0,False
10407.49,10493.86,10.84,0.8298830938103309,True
4916.28,5021.38,10.84,2.137795243558145,True
14884.12,14884.12,14.08,0.0,False
9882.77,9908.03,14.08,0.2555963560823556,True
11707.85,11826.79,14.08,1.0158995887374753,True
10190.7,10578.69,10.15,3.8072948865141725,True
3405.27,3405.27,10.15,0.0,False
11090.11,11168.45,10.15,0.7063951574871677,True
5645.82,5663.47,10.15,0.31262066449161585,True
5452.74,5637.62,14.25,3.3905889516096512,True
-1.0,-1.0,14.25,-0.0,False
-1.0,-1.0,14.25,-0.0,False
8338.55,8338.55,14.25,0.0,False
2610.51,2610.51,10.81,0.0,False
17750.82,17772.48,10.81,0.12202253191683457,True
1504.24,1504.24,10.81,0.0,False
14458.47,15402.04,10.81,6.526070877485665,True
2372.91,2372.91,6.67,0.0,False
10688.21,10688.21,6.67,0.0,False
-1.0,-1.0,6.67,-0.0,False
12620.1,13281.63,6.67,5.241876054864849,True
13534.46,13534.46,6.44,0.0,False
14972.43,15273.08,6.44,2.008024081595303,True
-1.0,-1.0,6.44,-0.0,False
-1.0,-1.0,10.3,-0.0,False
4038.19,4120.93,7.6,2.0489377666726982,True
-1.0,-1.0,7.6,-0.0,False
3389.11,3389.11,10.74,0.0,False
-1.0,-1.0,10.74,-0.0,False
2062.49,2062.49,10.74,0.0,False
8230.36,8230.36,10.74,0.0,False
2667.25,2667.25,14.89,0.0,False
6763.45,7466.3,14.36,10.391885797928579,True
19673.97,19746.76,14.36,0.3699812493360376,True
-1.0,-1.0,9.52,-0.0,False
12615.8,12615.8,9.52,0.0,False
15248.63,15744.29,9.52,3.250521522261355,True
4652.91,4727.06,9.52,1.593626354260034,True
7987.34,8265.94,11.7,3.488019791319768,True
-1.0,-1.0,5.42,-0.0,False
8541.41,8541.41,5.42,0.0,False
11126.1,11126.1,14.57,0.0,False
3804.45,3804.45,5.99,0.0,False
17680.56,17884.92,5.99,1.1558457424425297,True
16924.18,17268.96,8.35,2.0372035750033315,True
2070.19,2070.19,8.35,0.0,False
5099.78,5099.78,8.35,0.0,False
12781.8,13097.68,8.35,2.471326417249535,True
4402.34,4402.34,9.03,0.0,False
-1.0,-1.0,9.03,-0.0,False
6692.3,6692.3,12.4,0.0,False
14815.35,15247.67,12.4,2.918054585278105,True
9347.78,9347.78,12.4,0.0,False
7017.49,7017.49,10.39,0.0,False
10834.08,11123.92,10.39,2.675261766573628,True
4031.22,4742.3,13.79,17.639325067845476,True
19367.44,20034.44,13.79,3.4439244422597928,True
4679.86,4679.86,11.9,0.0,False
21033.48,21081.66,11.9,0.2290633789558375,True
6115.15,6115.15,11.9,0.0,False
13980.85,14131.03,8.45,1.0741836154454147,True
11129.19,11417.74,8.14,2.5927313667930845,True
17731.1,18594.9,8.14,4.8716661684836415,True
11655.87,12585.13,12.35,7.972463659941285,True
4620.64,4620.64,12.35,0.0,False
9213.07,9213.07,8.8,0.0,False
-1.0,-1.0,8.8,-0.0,False
6577.39,6577.39,13.51,0.0,False
11508.02,14065.62,10.45,22.224500826380215,True
5374.82,5374.82,10.45,0.0,False
-1.0,-1.0,10.45,-0.0,False
-1.0,-1.0,5.03,-0.0,False
11017.44,11017.44,5.31,0.0,False
-1.0,-1.0,5.31,-0.0,False
4179.23,4179.23,11.69,0.0,False
10819.5,10819.5,11.69,0.0,False
8035.22,8478.53,11.69,5.517086028758396,True
13668.95,13800.53,13.68,0.9626196598860915,True
6887.74,6887.74,13.68,0.0,False
2966.9,2966.9,13.68,0.0,False
8481.67,9091.5,13.68,7.189975559058534,True
-1.0,-1.0,13.61,-0.0,False
11343.37,11925.86,13.61,5.135070089400238,True
11374.57,11374.57,13.61,0.0,False
1535.99,1535.99,13.61,0.0,False
15410.69,15686.67,10.67,1.7908348036330595,True
5685.5,5685.5,10.67,0.0,False
4854.6,4854.6,5.19,0.0,False
18306.29,18852.41,13.25,2.9832369092809023,True
9816.45,10896.49,13.25,11.002348099363813,True
-1.0,-1.0,12.54,-0.0,False
-1.0,-1.0,12.54,-0.0,False
17117.59,17288.48,12.54,0.9983297882470571,True
9678.17,9904.99,12.54,2.343624879496844,True
13045.63,14002.35,12.7,7.333643526606237,True
-1.0,-1.0,12.7,-0.0,False
-1.0,-1.0,9.38,-0.0,False
9149.69,9341.0,9.38,2.0908905110446305,True
4611.04,4707.3,9.38,2.0875984593497394,True
4906.09,4906.09,9.38,0.0,False
-1.0,-1.0,10.42,-0.0,False
7057.14,7057.14,10.42,0.0,False
4762.08,4762.08,10.42,0.0,False
8706.18,9226.52,10.42,5.976674040738879,True
3826.96,3958.71,8.16,3.4426803520287645,True
11726.67,11741.88,8.16,0.12970434061842898,True
14443.21,14443.21,8.16,0.0,False
11438.85,11998.49,14.13,4.892449852913531,True
13959.15,14642.55,13.55,4.895713564221315,True
9174.45,9455.23,14.13,3.060455940138088,True
9659.95,10163.17,14.13,5.209343733663211,True
2581.73,2581.73,14.13,0.0,False
5868.21,6446.85,14.13,9.860587811274653,True
6558.65,6558.65,10.61,0.0,False
8459.12,8588.15,8.21,1.525335968753237,True
8056.45,8056.45,8.21,0.0,False
4181.14,4181.14,8.21,0.0,False
11308.35,11458.79,8.21,1.330344391533694,True
15723.92,15955.48,8.54,1.4726607614386202,True
17683.22,17869.32,8.54,1.0524101379726007,True
10495.59,10531.79,9.99,0.34490676560346517,True
-1.0,-1.0,9.99,-0.0,False
-1.0,-1.0,8.91,-0.0,False
-1.0,-1.0,8.91,-0.0,False
15878.87,16253.46,8.91,2.359046959890712,True
5830.56,5967.62,7.4,2.350717598309587,True
-1.0,-1.0,14.87,-0.0,False
7243.78,7566.39,14.87,4.453613997112013,True
11169.04,11283.35,8.71,1.0234541196020381,True
11013.5,11013.5,7.55,0.0,False
6484.55,6732.32,7.55,3.8209282062749073,True
13035.85,13243.86,7.55,1.5956765381620701,True
6074.39,6074.39,7.75,0.0,False
12199.02,12199.02,7.75,0.0,False
15063.83,15151.83,7.75,0.5841807827093111,True
-1.0,-1.0,7.75,-0.0,False
5460.98,5460.98,7.32,0.0,False
-1.0,-1.0,11.78,-0.0,False
-1.0,-1.0,6.75,-0.0,False
16282.22,16818.63,7.06,3.2944524763822236,True
2789.84,2789.84,7.06,0.0,False
13570.85,13817.69,7.06,1.8188985951506365,True
6874.26,6874.26,7.06,0.0,False
2957.87,2957.87,7.84,0.0,False
15828.33,15963.73,7.84,0.8554282100512159,True
-1.0,-1.0,7.84,-0.0,False
9450.2,9812.32,14.25,3.83187657404075,True
5284.12,5284.12,6.21,0.0,False
8277.36,8277.36,6.21,0.0,False
15958.89,15958.89,6.21,0.0,False
9454.79,10036.15,9.9,6.148840957863673,True
5326.78,5381.66,9.9,1.0302659392728837,True
6852.47,6852.47,9.9,0.0,False
13070.42,13624.48,9.9,4.239037460158125,True
12653.87,12977.75,12.75,2.5595331704845963,True
5943.4,6110.98,12.75,2.8195982097789134,True
-1.0,-1.0,12.75,-0.0,False
9768.36,9894.18,8.45,1.2880360674667979,True
4398.41,4782.47,11.97,8.731791715642707,True
14611.94,14898.08,11.97,1.9582615313230098,True
-1.0,-1.0,11.97,-0.0,False
5136.85,5136.85,9.7,0.0,False
7224.7,7224.7,12.3,0.0,False
6961.65,6961.65,7.39,0.0,False
-1.0,-1.0,7.39,-0.0,False
12453.03,12453.03,7.39,0.0,False
5767.86,5767.86,5.85,0.0,False
4318.14,4318.14,5.85,0.0,False
2100.27,2100.27,5.85,0.0,False
5310.24,5325.38,7.79,0.2851095242399652,True
12178.06,12258.4,6.88,0.6597109884497214,True
-1.0,-1.0,6.88,-0.0,False
-1.0,-1.0,6.11,-0.0,False
3019.96,3019.96,9.07,0.0,False
-1.0,-1.0,9.07,-0.0,False
2024.02,2024.02,7.84,0.0,False
8208.32,8208.32,7.84,0.0,False
8710.07,8710.07,7.84,0.0,False
8071.75,8071.75,8.09,0.0,False
12132.56,12361.76,8.09,1.8891313951878312,True
4643.54,4643.54,8.09,0.0,False
9417.74,9858.82,8.09,4.683501561945859,True
-1.0,-1.0,7.88,-0.0,False
19287.89,19300.64,7.88,0.06610365363966716,True
15881.66,15881.66,12.99,0.0,False
9636.91,10009.03,12.99,3.861403707204911,True
9007.06,9257.06,9.73,2.7756004734064166,True
12014.22,12014.22,12.67,0.0,False
-1.0,-1.0,12.67,-0.0,False
8125.28,8480.31,12.67,4.369449422050684,True
9175.81,9344.18,12.67,1.8349333737294125,True
3809.07,3809.07,12.23,0.0,False
-1.0,-1.0,12.23,-0.0,False
9237.52,9670.08,12.23,4.682642094414946,True
6104.05,6446.83,13.94,5.615615861600081,True
3606.73,3606.73,5.47,0.0,False
11106.05,11106.05,9.12,0.0,False
15204.49,15204.49,9.12,0.0,False
9730.88,10368.47,9.12,6.552233713703181,True
6080.85,6080.85,9.12,0.0,False
11859.43,12740.21,10.36,7.42683248689017,True
14650.82,14792.12,10.36,0.9644511365234238,True
-1.0,-1.0,10.36,-0.0,False
3842.67,3876.84,14.25,0.8892254604220521,True
-1.0,-1.0,14.65,-0.0,False
18789.76,19460.63,14.65,3.5704021765046634,True
1556.58,1556.58,11.43,0.0,False
14995.43,15769.04,11.43,5.158971766731602,True
-1.0,-1.0,13.15,-0.0,False
10823.64,11357.9,13.15,4.936047392559252,True
13915.78,14174.4,13.15,1.858465713025062,True
11891.99,12129.96,14.13,2.0010948546038074,True
12674.1,12843.6,10.16,1.3373730679101474,True
7576.9,7576.9,10.16,0.0,False
2358.63,2358.63,13.11,0.0,False
16262.56,16392.32,13.11,0.7979063566867715,True
16379.69,16502.75,13.11,0.7512962699538239,True
4501.73,4501.73,13.11,0.0,False
4867.44,4867.44,14.57,0.0,False
11586.03,11586.03,7.07,0.0,False
5744.36,5744.36,7.07,0.0,False
4678.64,4678.64,7.07,0.0,False
13912.66,13912.66,7.07,0.0,False
7033.43,7509.46,14.47,6.7681060307701895,True
-1.0,-1.0,6.08,-0.0,False
13463.68,13463.68,6.08,0.0,False
4673.45,4909.99,6.08,5.061357241438337,True
9941.76,9941.76,6.08,0.0,False
11999.41,12054.39,14.22,0.4581891943020495,True
6849.56,6849.56,14.22,0.0,False
12429.49,13109.38,14.22,5.46997503517843,True
-1.0,-1.0,14.22,-0.0,False
16894.24,-1.0,12.67,-100.00591917718702,False
13759.09,14196.99,12.67,3.1826232694167977,True
-1.0,-1.0,12.66,-0.0,False
8310.22,8310.22,12.66,0.0,False
7944.66,8337.23,8.48,4.9413064876281645,True
5859.39,6045.27,8.48,3.172343878799672,True
9768.1,9768.1,11.56,0.0,False
8914.76,8914.76,5.72,0.0,False
6220.83,6220.83,5.72,0.0,False
9026.77,9026.77,10.37,0.0,False
13214.7,13316.74,10.37,0.7721703860095125,True
-1.0,-1.0,10.37,-0.0,False
10927.22,10927.22,10.37,0.0,False
9637.43,10122.92,5.11,5.037546316808524,True
9694.37,9694.37,5.11,0.0,False
10429.81,10429.81,5.11,0.0,False
-1.0,-1.0,5.11,-0.0,False
12078.61,12078.61,7.55,0.0,False
4941.92,4941.92,7.55,0.0,False
-1.0,-1.0,7.33,-0.0,False
14036.8,14036.8,7.33,0.0,False
11566.53,12482.35,13.44,7.917845715179917,True
5987.92,5987.92,13.44,0.0,False
11863.43,11863.43,13.44,0.0,False
-1.0,-1.0,13.44,-0.0,False
9956.66,10509.94,14.93,5.556883533233039,True
10116.07,10262.99,14.93,1.452342658759776,True
8448.04,8615.94,5.86,1.9874432412725276,True
5592.77,5592.77,5.86,0.0,False
6727.18,6727.18,5.62,0.0,False
11341.47,11341.47,5.62,0.0,False
12821.87,12951.85,11.77,1.013736685834434,True
7799.39,7799.39,11.77,0.0,False
13114.21,13508.73,11.77,3.0083398084978086,True
7508.29,7508.29,11.77,0.0,False
3773.75,3773.75,10.55,0.0,False
-1.0,-1.0,10.55,-0.0,False
3498.19,3498.19,10.55,0.0,False
11606.04,11913.16,11.92,2.646208353581402,True
8498.24,8666.19,11.92,1.97629156154687,True
10679.3,10898.66,11.92,2.0540672141432545,True
16099.93,16099.93,11.18,0.0,False
2081.51,2081.51,10.57,0.0,False
-1.0,-1.0,10.57,-0.0,False
11122.15,11776.45,10.57,5.882855383176824,True
8306.96,8595.18,9.8,3.4696206554503837,True
3173.31,3173.31,9.8,0.0,False
21452.1,22390.88,9.8,4.376168300539353,True
11491.32,11491.32,14.1,0.0,False
15680.23,15742.51,10.21,0.39718805145078007,True
9773.4,9916.51,10.21,1.4642805983588165,True
13186.15,13186.15,10.21,0.0,False
6112.28,6112.28,10.21,0.0,False
7409.05,7616.45,9.55,2.7992792598241287,True
-1.0,-1.0,9.55,-0.0,False
13021.09,13328.63,9.55,2.3618606430029976,True
4301.73,4301.73,9.55,0.0,False
10066.62,10300.28,11.99,2.3211365880504067,True
13642.64,13843.27,11.99,1.4706097939988232,True
-1.0,-1.0,11.99,-0.0,False
4875.72,5200.33,11.99,6.657683378044671,True
6671.94,6671.94,12.34,0.0,False
11548.54,11548.54,12.34,0.0,False
3114.81,3114.81,12.34,0.0,False
18609.97,18609.97,12.34,0.0,False
10260.55,10587.71,14.27,3.1885230323910503,True
-1.0,-1.0,14.27,-0.0,False
8389.37,8389.37,14.27,0.0,False
3239.95,3239.95,11.31,0.0,False
-1.0,-1.0,11.31,-0.0,False
7371.62,7371.62,12.96,0.0,False
10346.78,10346.78,11.33,0.0,False
3334.77,3334.77,11.33,0.0,False
10257.43,11347.37,11.33,10.625858524016255,True
6336.74,6336.74,11.33,0.0,False
-1.0,-1.0,7.01,-0.0,False
10012.04,10012.04,7.01,0.0,False
10019.45,10019.45,7.01,0.0,False
8924.68,8924.68,7.01,0.0,False
8061.07,8327.76,12.22,3.3083697325541213,True
-1.0,-1.0,12.22,-0.0,False
-1.0,-1.0,12.22,-0.0,False
6584.96,7110.29,12.39,7.97772499757022,True
4098.77,4164.21,12.39,1.5965765339357805,True
-1.0,-1.0,12.39,-0.0,False
4062.27,4062.27,9.16,0.0,False
10785.19,11051.63,9.16,2.4704247213076327,True
16626.07,16626.07,9.16,0.0,False
9060.14,9060.14,6.79,0.0,False
-1.0,-1.0,6.79,-0.0,False
12494.47,13097.71,6.79,4.828055931944291,True
6123.22,6123.22,9.15,0.0,False
10923.18,10923.18,9.15,0.0,False
13914.99,14769.51,9.15,6.1410033352521305,True
-1.0,-1.0,9.15,-0.0,False
-1.0,-1.0,14.34,-0.0,False
8145.69,8439.73,11.01,3.6097617267536575,True
-1.0,-1.0,11.01,-0.0,False
5660.44,5834.74,11.01,3.0792659227904577,True
10871.44,11117.47,14.36,2.2630856629848375,True
4830.85,5216.98,14.36,7.993003301696372,True
14644.2,14799.4,14.36,1.0598052471285484,True
11708.65,11714.3,14.36,0.048254922642658515,True
-1.0,-1.0,13.94,-0.0,False
5158.58,5288.23,13.94,2.513288540644899,True
2779.08,2779.08,13.94,0.0,False
5799.87,6176.14,13.94,6.487559203913198,True
9232.31,9232.31,6.27,0.0,False
3300.14,3300.14,13.07,0.0,False
2438.41,2438.41,13.07,0.0,False
6914.81,7174.84,13.07,3.760479319026838,True
7755.76,7755.76,13.07,0.0,False
18433.29,18530.19,5.88,0.525679355123246,True
12131.19,12445.38,5.88,2.589935529820229,True
5436.79,5450.85,5.88,0.2586084803716973,True
10548.83,10859.47,10.15,2.9447815539732787,True
-1.0,-1.0,10.15,-0.0,False
7182.5,7182.5,10.15,0.0,False
2224.42,2224.42,10.16,0.0,False
17155.96,17398.61,10.16,1.4143772776341368,True
17248.58,17544.92,10.16,1.7180544717304063,True
6375.63,6486.28,13.98,1.7355147648153928,True
5669.14,5669.14,13.98,0.0,False
12490.03,12566.34,13.98,0.6109673075244775,True
13051.23,13051.23,12.68,0.0,False
-1.0,-1.0,6.33,-0.0,False
9021.64,9062.12,6.15,0.44869890618558694,True
7323.26,7468.01,6.15,1.9765787367920844,True
-1.0,-1.0,6.15,-0.0,False
12139.11,12420.28,6.15,2.3162324091304884,True
12339.92,12339.92,10.35,0.0,False
-1.0,-1.0,10.35,-0.0,False
11617.1,12052.78,10.35,3.750333560010676,True
-1.0,-1.0,5.16,-0.0,False
-1.0,-1.0,5.16,-0.0,False
-1.0,-1.0,5.89,-0.0,False
-1.0,-1.0,5.89,-0.0,False
7322.37,7322.37,5.89,0.0,False
2501.8,2501.8,5.12,0.0,False
1557.52,1557.52,5.12,0.0,False
8713.18,8713.18,5.12,0.0,False
9921.25,10659.51,14.56,7.441199445634372,True
-1.0,-1.0,14.56,-0.0,False
8685.79,8906.67,14.64,2.5430041481546204,True
12823.33,13252.46,14.64,3.346478644782589,True
2868.15,2868.15,14.64,0.0,False
15815.13,16009.57,14.64,1.2294555909436125,True
13230.47,13230.47,6.91,0.0,False
8779.21,9102.3,6.91,3.6801716783172997,True
5511.61,5511.61,6.91,0.0,False
-1.0,-1.0,6.26,-0.0,False
-1.0,-1.0,10.78,-0.0,False
8269.06,8535.08,10.78,3.2170524823861535,True
16110.16,16695.88,10.78,3.635718081012238,True
-1.0,-1.0,10.78,-0.0,False
-1.0,-1.0,14.17,-0.0,False
7076.89,7166.34,14.17,1.263973299005634,True
18428.3,18907.64,14.17,2.601108078336038,True
13489.71,13489.71,14.17,0.0,False
17946.41,18215.75,6.08,1.5008015530682748,True
11022.53,11022.53,6.08,0.0,False
4998.6,4998.6,9.16,0.0,False
16865.04,17250.82,9.16,2.2874538097745325,True
-1.0,-1.0,9.16,-0.0,False
4894.53,4894.53,9.16,0.0,False
9119.05,9219.86,8.96,1.1054879620136013,True
10614.52,11008.32,8.96,3.710012322742802,True
11921.63,12132.49,8.96,1.7687178682780844,True
13085.63,13336.57,8.96,1.917676107302442,True
-1.0,-1.0,11.06,-0.0,False
14795.26,15157.64,11.06,2.449297950830193,True
18430.47,18430.47,11.34,0.0,False
7389.72,7913.6,10.35,7.089307849282518,True
3800.87,3800.87,6.85,0.0,False
9669.56,9669.56,6.85,0.0,False
-1.0,-1.0,9.39,-0.0,False
7140.35,7140.35,9.39,0.0,False
12882.83,12882.83,9.39,0.0,False
5023.82,5041.5,9.39,0.3519234367473415,True
12837.67,13221.84,5.73,2.992521228540694,True
13730.86,13730.86,5.73,0.0,False
14257.96,14257.96,5.73,0.0,False
16514.32,-1.0,6.25,-100.00605535075013,False
8703.75,9541.65,6.25,9.62688496337785,True
11287.96,11287.96,6.25,0.0,False
10011.21,10176.07,11.04,1.6467539887785851,True
13143.61,13543.27,11.04,3.0407171241386486,True
13731.29,13731.29,11.04,0.0,False
13052.8,13491.08,11.04,3.35774699681295,True
15846.31,15846.31,5.87,0.0,False
-1.0,-1.0,5.87,-0.0,False
-1.0,-1.0,5.87,-0.0,False
7374.03,7533.75,11.8,2.1659797966647854,True
20963.95,21271.07,11.8,1.464991091850529,True
-1.0,-1.0,11.8,-0.0,False
